quay_code,monomodal_stop_id,stop_id_idfm,monomodal_code,stop_name,parent_station,stop_lat,stop_lon,zone_id,location_type,station_code
47888,monomodalStopPlace:47888,IDFM:47888,47888,Gif-sur-Yvette,IDFM:62890,48.698175579920274,2.13649439862523,5,0,GIF
412851,monomodalStopPlace:47888,IDFM:412851,47888,Gif-sur-Yvette,IDFM:62890,48.698175579920274,2.13649439862523,5,0,GIF
472986,monomodalStopPlace:462330,IDFM:472986,462330,Épinay-sur-Seine,IDFM:72383,48.95520944800977,2.302140330177491,,0,SEI
42112,monomodalStopPlace:462330,IDFM:42112,462330,Épinay-sur-Seine,IDFM:72383,48.95520944800977,2.302140330177491,,0,SEI
42102,monomodalStopPlace:462330,IDFM:42102,462330,Épinay-sur-Seine,IDFM:72383,48.95520944800977,2.302140330177491,,0,SEI
462330,monomodalStopPlace:462330,IDFM:462330,462330,Épinay-sur-Seine,IDFM:72383,48.95520944800977,2.302140330177491,,0,SEI
472920,monomodalStopPlace:462330,IDFM:472920,462330,Épinay-sur-Seine,IDFM:72383,48.95520944800977,2.302140330177491,,0,SEI
470774,monomodalStopPlace:411387,IDFM:470774,411387,Ormoy-Villers,IDFM:411388,49.20071099536894,2.8379866073485736,,0,
470604,monomodalStopPlace:411387,IDFM:470604,411387,Ormoy-Villers,IDFM:411388,49.20071099536894,2.8379866073485736,,0,
471055,monomodalStopPlace:411387,IDFM:471055,411387,Ormoy-Villers,IDFM:411388,49.20071099536894,2.8379866073485736,,0,
411387,monomodalStopPlace:411387,IDFM:411387,411387,Ormoy-Villers,IDFM:411388,49.20071099536894,2.8379866073485736,,0,
472980,monomodalStopPlace:47130,IDFM:472980,47130,Moret - Veneux-les-Sablons,IDFM:61410,48.37789836789835,2.800462899908886,5,0,
471196,monomodalStopPlace:47130,IDFM:471196,47130,Moret - Veneux-les-Sablons,IDFM:61410,48.37789836789835,2.800462899908886,5,0,
47130,monomodalStopPlace:47130,IDFM:47130,47130,Moret - Veneux-les-Sablons,IDFM:61410,48.37789836789835,2.800462899908886,5,0,
41374,monomodalStopPlace:47130,IDFM:41374,47130,Moret - Veneux-les-Sablons,IDFM:61410,48.37789836789835,2.800462899908886,5,0,
472684,monomodalStopPlace:47130,IDFM:472684,47130,Moret - Veneux-les-Sablons,IDFM:61410,48.37789836789835,2.800462899908886,5,0,
472576,monomodalStopPlace:47130,IDFM:472576,47130,Moret - Veneux-les-Sablons,IDFM:61410,48.37789836789835,2.800462899908886,5,0,
470606,monomodalStopPlace:47130,IDFM:470606,47130,Moret - Veneux-les-Sablons,IDFM:61410,48.37789836789835,2.800462899908886,5,0,
472062,monomodalStopPlace:47130,IDFM:472062,47130,Moret - Veneux-les-Sablons,IDFM:61410,48.37789836789835,2.800462899908886,5,0,
470612,monomodalStopPlace:46902,IDFM:470612,46902,Thun le Paradis,IDFM:66334,49.006673442207415,1.919170589720022,5,0,
46902,monomodalStopPlace:46902,IDFM:46902,46902,Thun le Paradis,IDFM:66334,49.006673442207415,1.919170589720022,5,0,
471382,monomodalStopPlace:46902,IDFM:471382,46902,Thun le Paradis,IDFM:66334,49.006673442207415,1.919170589720022,5,0,
472999,monomodalStopPlace:43217,IDFM:472999,43217,Vaux-sur-Seine,IDFM:66338,49.0073550143858,1.9630264473162566,5,0,
470629,monomodalStopPlace:43217,IDFM:470629,43217,Vaux-sur-Seine,IDFM:66338,49.0073550143858,1.9630264473162566,5,0,
43217,monomodalStopPlace:43217,IDFM:43217,43217,Vaux-sur-Seine,IDFM:66338,49.0073550143858,1.9630264473162566,5,0,
471596,monomodalStopPlace:43044,IDFM:471596,43044,Gagny,IDFM:73278,48.883728731604535,2.5254046016945138,4,0,GAG
471685,monomodalStopPlace:43044,IDFM:471685,43044,Gagny,IDFM:73278,48.883728731604535,2.5254046016945138,4,0,GAG
470639,monomodalStopPlace:43044,IDFM:470639,43044,Gagny,IDFM:73278,48.883728731604535,2.5254046016945138,4,0,GAG
43044,monomodalStopPlace:43044,IDFM:43044,43044,Gagny,IDFM:73278,48.883728731604535,2.5254046016945138,4,0,GAG
470685,monomodalStopPlace:47684,IDFM:470685,47684,Montgeron - Crosne,IDFM:63072,48.70871108366713,2.461377446437224,4,0,CRO
471656,monomodalStopPlace:47684,IDFM:471656,47684,Montgeron - Crosne,IDFM:63072,48.70871108366713,2.461377446437224,4,0,CRO
472500,monomodalStopPlace:47684,IDFM:472500,47684,Montgeron - Crosne,IDFM:63072,48.70871108366713,2.461377446437224,4,0,CRO
470739,monomodalStopPlace:47684,IDFM:470739,47684,Montgeron - Crosne,IDFM:63072,48.70871108366713,2.461377446437224,4,0,CRO
47684,monomodalStopPlace:47684,IDFM:47684,47684,Montgeron - Crosne,IDFM:63072,48.70871108366713,2.461377446437224,4,0,CRO
43131,monomodalStopPlace:43131,IDFM:43131,43131,Gretz-Armainvilliers,IDFM:67658,48.74645539980236,2.727167738339898,5,0,GRE
470729,monomodalStopPlace:43131,IDFM:470729,43131,Gretz-Armainvilliers,IDFM:67658,48.74645539980236,2.727167738339898,5,0,GRE
472086,monomodalStopPlace:43131,IDFM:472086,43131,Gretz-Armainvilliers,IDFM:67658,48.74645539980236,2.727167738339898,5,0,GRE
471886,monomodalStopPlace:43131,IDFM:471886,43131,Gretz-Armainvilliers,IDFM:67658,48.74645539980236,2.727167738339898,5,0,GRE
470734,monomodalStopPlace:470519,IDFM:470734,470519,Gare de l'Est,IDFM:71359,48.87857171221123,2.360305141171757,1,0,LXX
471604,monomodalStopPlace:470519,IDFM:471604,470519,Gare de l'Est,IDFM:71359,48.87857171221123,2.360305141171757,1,0,LXX
472869,monomodalStopPlace:470519,IDFM:472869,470519,Gare de l'Est,IDFM:71359,48.87857171221123,2.360305141171757,1,0,LXX
470833,monomodalStopPlace:470519,IDFM:470833,470519,Gare de l'Est,IDFM:71359,48.87857171221123,2.360305141171757,1,0,LXX
472502,monomodalStopPlace:470519,IDFM:472502,470519,Gare de l'Est,IDFM:71359,48.87857171221123,2.360305141171757,1,0,LXX
471696,monomodalStopPlace:470519,IDFM:471696,470519,Gare de l'Est,IDFM:71359,48.87857171221123,2.360305141171757,1,0,LXX
472541,monomodalStopPlace:470519,IDFM:472541,470519,Gare de l'Est,IDFM:71359,48.87857171221123,2.360305141171757,1,0,LXX
470519,monomodalStopPlace:470519,IDFM:470519,470519,Gare de l'Est,IDFM:71359,48.87857171221123,2.360305141171757,1,0,LXX
472949,monomodalStopPlace:470519,IDFM:472949,470519,Gare de l'Est,IDFM:71359,48.87857171221123,2.360305141171757,1,0,LXX
472095,monomodalStopPlace:470519,IDFM:472095,470519,Gare de l'Est,IDFM:71359,48.87857171221123,2.360305141171757,1,0,LXX
470704,monomodalStopPlace:470519,IDFM:470704,470519,Gare de l'Est,IDFM:71359,48.87857171221123,2.360305141171757,1,0,LXX
471211,monomodalStopPlace:470519,IDFM:471211,470519,Gare de l'Est,IDFM:71359,48.87857171221123,2.360305141171757,1,0,LXX
470879,monomodalStopPlace:470519,IDFM:470879,470519,Gare de l'Est,IDFM:71359,48.87857171221123,2.360305141171757,1,0,LXX
471607,monomodalStopPlace:470519,IDFM:471607,470519,Gare de l'Est,IDFM:71359,48.87857171221123,2.360305141171757,1,0,LXX
471309,monomodalStopPlace:470519,IDFM:471309,470519,Gare de l'Est,IDFM:71359,48.87857171221123,2.360305141171757,1,0,LXX
471326,monomodalStopPlace:470519,IDFM:471326,470519,Gare de l'Est,IDFM:71359,48.87857171221123,2.360305141171757,1,0,LXX
470866,monomodalStopPlace:470519,IDFM:470866,470519,Gare de l'Est,IDFM:71359,48.87857171221123,2.360305141171757,1,0,LXX
471856,monomodalStopPlace:470519,IDFM:471856,470519,Gare de l'Est,IDFM:71359,48.87857171221123,2.360305141171757,1,0,LXX
472692,monomodalStopPlace:470519,IDFM:472692,470519,Gare de l'Est,IDFM:71359,48.87857171221123,2.360305141171757,1,0,LXX
471134,monomodalStopPlace:470519,IDFM:471134,470519,Gare de l'Est,IDFM:71359,48.87857171221123,2.360305141171757,1,0,LXX
470737,monomodalStopPlace:43219,IDFM:470737,43219,Versailles Chantiers,IDFM:63880,48.79526039893613,2.1349078603373464,4,0,VER
471389,monomodalStopPlace:43219,IDFM:471389,43219,Versailles Chantiers,IDFM:63880,48.79526039893613,2.1349078603373464,4,0,VER
471928,monomodalStopPlace:43219,IDFM:471928,43219,Versailles Chantiers,IDFM:63880,48.79526039893613,2.1349078603373464,4,0,VER
472407,monomodalStopPlace:43219,IDFM:472407,43219,Versailles Chantiers,IDFM:63880,48.79526039893613,2.1349078603373464,4,0,VER
472104,monomodalStopPlace:43219,IDFM:472104,43219,Versailles Chantiers,IDFM:63880,48.79526039893613,2.1349078603373464,4,0,VER
43219,monomodalStopPlace:43219,IDFM:43219,43219,Versailles Chantiers,IDFM:63880,48.79526039893613,2.1349078603373464,4,0,VER
470766,monomodalStopPlace:43219,IDFM:470766,43219,Versailles Chantiers,IDFM:63880,48.79526039893613,2.1349078603373464,4,0,VER
471738,monomodalStopPlace:43219,IDFM:471738,43219,Versailles Chantiers,IDFM:63880,48.79526039893613,2.1349078603373464,4,0,VER
472737,monomodalStopPlace:43219,IDFM:472737,43219,Versailles Chantiers,IDFM:63880,48.79526039893613,2.1349078603373464,4,0,VER
470760,monomodalStopPlace:411378,IDFM:470760,411378,Château-Thierry,IDFM:411379,49.037933505433955,3.409522741444065,,0,
472854,monomodalStopPlace:411378,IDFM:472854,411378,Château-Thierry,IDFM:411379,49.037933505433955,3.409522741444065,,0,
472783,monomodalStopPlace:411378,IDFM:472783,411378,Château-Thierry,IDFM:411379,49.037933505433955,3.409522741444065,,0,
411378,monomodalStopPlace:411378,IDFM:411378,411378,Château-Thierry,IDFM:411379,49.037933505433955,3.409522741444065,,0,
471957,monomodalStopPlace:411378,IDFM:471957,411378,Château-Thierry,IDFM:411379,49.037933505433955,3.409522741444065,,0,
471925,monomodalStopPlace:43157,IDFM:471925,43157,Mantes-la-Jolie,IDFM:65931,48.989295021419494,1.703836824856348,5,0,
471958,monomodalStopPlace:43157,IDFM:471958,43157,Mantes-la-Jolie,IDFM:65931,48.989295021419494,1.703836824856348,5,0,
470761,monomodalStopPlace:43157,IDFM:470761,43157,Mantes-la-Jolie,IDFM:65931,48.989295021419494,1.703836824856348,5,0,
41150,monomodalStopPlace:43157,IDFM:41150,43157,Mantes-la-Jolie,IDFM:65931,48.989295021419494,1.703836824856348,5,0,
43157,monomodalStopPlace:43157,IDFM:43157,43157,Mantes-la-Jolie,IDFM:65931,48.989295021419494,1.703836824856348,5,0,
472217,monomodalStopPlace:43157,IDFM:472217,43157,Mantes-la-Jolie,IDFM:65931,48.989295021419494,1.703836824856348,5,0,
470860,monomodalStopPlace:43157,IDFM:470860,43157,Mantes-la-Jolie,IDFM:65931,48.989295021419494,1.703836824856348,5,0,
472803,monomodalStopPlace:43157,IDFM:472803,43157,Mantes-la-Jolie,IDFM:65931,48.989295021419494,1.703836824856348,5,0,
471185,monomodalStopPlace:43157,IDFM:471185,43157,Mantes-la-Jolie,IDFM:65931,48.989295021419494,1.703836824856348,5,0,
472625,monomodalStopPlace:43157,IDFM:472625,43157,Mantes-la-Jolie,IDFM:65931,48.989295021419494,1.703836824856348,5,0,
47530,monomodalStopPlace:47530,IDFM:47530,47530,Nointel - Mours,IDFM:67227,49.13282894869498,2.2799576391232472,5,0,
472584,monomodalStopPlace:47530,IDFM:472584,47530,Nointel - Mours,IDFM:67227,49.13282894869498,2.2799576391232472,5,0,
470762,monomodalStopPlace:47530,IDFM:470762,47530,Nointel - Mours,IDFM:67227,49.13282894869498,2.2799576391232472,5,0,
41207,monomodalStopPlace:43219,IDFM:41207,43219,Versailles Chantiers,IDFM:63880,48.79526039893613,2.1349078603373464,4,0,VER
471180,monomodalStopPlace:43162,IDFM:471180,43162,Meudon,IDFM:70515,48.81436409632574,2.2428787225795106,3,0,
472479,monomodalStopPlace:43162,IDFM:472479,43162,Meudon,IDFM:70515,48.81436409632574,2.2428787225795106,3,0,
43162,monomodalStopPlace:43162,IDFM:43162,43162,Meudon,IDFM:70515,48.81436409632574,2.2428787225795106,3,0,
472879,monomodalStopPlace:43162,IDFM:472879,43162,Meudon,IDFM:70515,48.81436409632574,2.2428787225795106,3,0,
470767,monomodalStopPlace:43162,IDFM:470767,43162,Meudon,IDFM:70515,48.81436409632574,2.2428787225795106,3,0,
58566,monomodalStopPlace:58566,IDFM:58566,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
471238,monomodalStopPlace:58566,IDFM:471238,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
472013,monomodalStopPlace:58566,IDFM:472013,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
471341,monomodalStopPlace:58566,IDFM:471341,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
471724,monomodalStopPlace:58566,IDFM:471724,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
472142,monomodalStopPlace:58566,IDFM:472142,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
472519,monomodalStopPlace:58566,IDFM:472519,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
472070,monomodalStopPlace:58566,IDFM:472070,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
470692,monomodalStopPlace:58566,IDFM:470692,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
471940,monomodalStopPlace:58566,IDFM:471940,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
472208,monomodalStopPlace:58566,IDFM:472208,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
472368,monomodalStopPlace:58566,IDFM:472368,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
470776,monomodalStopPlace:58566,IDFM:470776,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
472102,monomodalStopPlace:58566,IDFM:472102,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
472934,monomodalStopPlace:58566,IDFM:472934,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
470624,monomodalStopPlace:58566,IDFM:470624,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
471495,monomodalStopPlace:58566,IDFM:471495,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
471064,monomodalStopPlace:58566,IDFM:471064,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
472273,monomodalStopPlace:58566,IDFM:472273,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
472852,monomodalStopPlace:58566,IDFM:472852,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
471150,monomodalStopPlace:58566,IDFM:471150,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
472546,monomodalStopPlace:58566,IDFM:472546,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
472110,monomodalStopPlace:58566,IDFM:472110,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
472318,monomodalStopPlace:58566,IDFM:472318,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
471658,monomodalStopPlace:58566,IDFM:471658,58566,Gare Saint-Lazare,IDFM:71370,48.87747568635212,2.3244386552397684,1,0,LAZ
471446,monomodalStopPlace:43178,IDFM:471446,43178,Persan - Beaumont,IDFM:67292,49.147582944600785,2.2777997330536137,5,0,
43178,monomodalStopPlace:43178,IDFM:43178,43178,Persan - Beaumont,IDFM:67292,49.147582944600785,2.2777997330536137,5,0,
472359,monomodalStopPlace:43178,IDFM:472359,43178,Persan - Beaumont,IDFM:67292,49.147582944600785,2.2777997330536137,5,0,
472873,monomodalStopPlace:43178,IDFM:472873,43178,Persan - Beaumont,IDFM:67292,49.147582944600785,2.2777997330536137,5,0,
472394,monomodalStopPlace:43178,IDFM:472394,43178,Persan - Beaumont,IDFM:67292,49.147582944600785,2.2777997330536137,5,0,
472463,monomodalStopPlace:43178,IDFM:472463,43178,Persan - Beaumont,IDFM:67292,49.147582944600785,2.2777997330536137,5,0,
472536,monomodalStopPlace:43178,IDFM:472536,43178,Persan - Beaumont,IDFM:67292,49.147582944600785,2.2777997330536137,5,0,
471699,monomodalStopPlace:43178,IDFM:471699,43178,Persan - Beaumont,IDFM:67292,49.147582944600785,2.2777997330536137,5,0,
471761,monomodalStopPlace:43178,IDFM:471761,43178,Persan - Beaumont,IDFM:67292,49.147582944600785,2.2777997330536137,5,0,
470800,monomodalStopPlace:43178,IDFM:470800,43178,Persan - Beaumont,IDFM:67292,49.147582944600785,2.2777997330536137,5,0,
41105,monomodalStopPlace:43178,IDFM:41105,43178,Persan - Beaumont,IDFM:67292,49.147582944600785,2.2777997330536137,5,0,
470808,monomodalStopPlace:46736,IDFM:470808,46736,Dammartin - Juilly - Saint-Mard,IDFM:69254,49.03215183565455,2.699046819624294,5,0,
41077,monomodalStopPlace:46736,IDFM:41077,46736,Dammartin - Juilly - Saint-Mard,IDFM:69254,49.03215183565455,2.699046819624294,5,0,
472648,monomodalStopPlace:46736,IDFM:472648,46736,Dammartin - Juilly - Saint-Mard,IDFM:69254,49.03215183565455,2.699046819624294,5,0,
46736,monomodalStopPlace:46736,IDFM:46736,46736,Dammartin - Juilly - Saint-Mard,IDFM:69254,49.03215183565455,2.699046819624294,5,0,
41290,monomodalStopPlace:46984,IDFM:41290,46984,Bonnières,IDFM:66741,49.03882194566387,1.5820546885594051,5,0,
471553,monomodalStopPlace:46984,IDFM:471553,46984,Bonnières,IDFM:66741,49.03882194566387,1.5820546885594051,5,0,
470812,monomodalStopPlace:46984,IDFM:470812,46984,Bonnières,IDFM:66741,49.03882194566387,1.5820546885594051,5,0,
46984,monomodalStopPlace:46984,IDFM:46984,46984,Bonnières,IDFM:66741,49.03882194566387,1.5820546885594051,5,0,
471102,monomodalStopPlace:462394,IDFM:471102,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
471950,monomodalStopPlace:462394,IDFM:471950,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
470817,monomodalStopPlace:462394,IDFM:470817,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
472111,monomodalStopPlace:462394,IDFM:472111,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
472961,monomodalStopPlace:462394,IDFM:472961,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
472034,monomodalStopPlace:462394,IDFM:472034,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
472861,monomodalStopPlace:462394,IDFM:472861,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
471022,monomodalStopPlace:462394,IDFM:471022,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
472560,monomodalStopPlace:462394,IDFM:472560,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
472814,monomodalStopPlace:462394,IDFM:472814,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
471691,monomodalStopPlace:462394,IDFM:471691,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
471240,monomodalStopPlace:462394,IDFM:471240,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
471186,monomodalStopPlace:462394,IDFM:471186,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
471968,monomodalStopPlace:462394,IDFM:471968,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
472354,monomodalStopPlace:462394,IDFM:472354,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
472950,monomodalStopPlace:462394,IDFM:472950,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
471936,monomodalStopPlace:462394,IDFM:471936,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
472356,monomodalStopPlace:462394,IDFM:472356,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
470728,monomodalStopPlace:462394,IDFM:470728,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
472757,monomodalStopPlace:462394,IDFM:472757,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
462394,monomodalStopPlace:462394,IDFM:462394,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
471796,monomodalStopPlace:462394,IDFM:471796,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
472263,monomodalStopPlace:462394,IDFM:472263,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
472030,monomodalStopPlace:462394,IDFM:472030,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
471482,monomodalStopPlace:462394,IDFM:471482,462394,Gare du Nord,IDFM:71410,48.88230685842714,2.356693437528564,1,0,DUX
41298,monomodalStopPlace:43080,IDFM:41298,43080,Étampes,IDFM:478855,48.437062675829104,2.159819133907717,5,0,ETA
43080,monomodalStopPlace:43080,IDFM:43080,43080,Étampes,IDFM:478855,48.437062675829104,2.159819133907717,5,0,ETA
471897,monomodalStopPlace:43080,IDFM:471897,43080,Étampes,IDFM:478855,48.437062675829104,2.159819133907717,5,0,ETA
472064,monomodalStopPlace:43080,IDFM:472064,43080,Étampes,IDFM:478855,48.437062675829104,2.159819133907717,5,0,ETA
472823,monomodalStopPlace:43080,IDFM:472823,43080,Étampes,IDFM:478855,48.437062675829104,2.159819133907717,5,0,ETA
470824,monomodalStopPlace:43080,IDFM:470824,43080,Étampes,IDFM:478855,48.437062675829104,2.159819133907717,5,0,ETA
471541,monomodalStopPlace:43080,IDFM:471541,43080,Étampes,IDFM:478855,48.437062675829104,2.159819133907717,5,0,ETA
471491,monomodalStopPlace:43222,IDFM:471491,43222,Villiers-le-Bel - Gonesse - Arnouville,IDFM:66009,48.99377204005172,2.4162467958973055,4,0,BEL
472106,monomodalStopPlace:43222,IDFM:472106,43222,Villiers-le-Bel - Gonesse - Arnouville,IDFM:66009,48.99377204005172,2.4162467958973055,4,0,BEL
471989,monomodalStopPlace:43222,IDFM:471989,43222,Villiers-le-Bel - Gonesse - Arnouville,IDFM:66009,48.99377204005172,2.4162467958973055,4,0,BEL
43222,monomodalStopPlace:43222,IDFM:43222,43222,Villiers-le-Bel - Gonesse - Arnouville,IDFM:66009,48.99377204005172,2.4162467958973055,4,0,BEL
471601,monomodalStopPlace:43222,IDFM:471601,43222,Villiers-le-Bel - Gonesse - Arnouville,IDFM:66009,48.99377204005172,2.4162467958973055,4,0,BEL
470843,monomodalStopPlace:43222,IDFM:470843,43222,Villiers-le-Bel - Gonesse - Arnouville,IDFM:66009,48.99377204005172,2.4162467958973055,4,0,BEL
43147,monomodalStopPlace:43147,IDFM:43147,43147,La Verrière,IDFM:63426,48.7551716132828,1.943057018064192,5,0,
471670,monomodalStopPlace:43147,IDFM:471670,43147,La Verrière,IDFM:63426,48.7551716132828,1.943057018064192,5,0,
472749,monomodalStopPlace:43147,IDFM:472749,43147,La Verrière,IDFM:63426,48.7551716132828,1.943057018064192,5,0,
471266,monomodalStopPlace:43147,IDFM:471266,43147,La Verrière,IDFM:63426,48.7551716132828,1.943057018064192,5,0,
470844,monomodalStopPlace:43147,IDFM:470844,43147,La Verrière,IDFM:63426,48.7551716132828,1.943057018064192,5,0,
471098,monomodalStopPlace:43149,IDFM:471098,43149,Lardy,IDFM:59761,48.520620553497956,2.255014220399748,5,0,LAR
470868,monomodalStopPlace:43149,IDFM:470868,43149,Lardy,IDFM:59761,48.520620553497956,2.255014220399748,5,0,LAR
43149,monomodalStopPlace:43149,IDFM:43149,43149,Lardy,IDFM:59761,48.520620553497956,2.255014220399748,5,0,LAR
472007,monomodalStopPlace:43214,IDFM:472007,43214,Vanves - Malakoff,IDFM:70584,48.81828945559893,2.2919742374890983,2,0,
470871,monomodalStopPlace:43214,IDFM:470871,43214,Vanves - Malakoff,IDFM:70584,48.81828945559893,2.2919742374890983,2,0,
471812,monomodalStopPlace:43214,IDFM:471812,43214,Vanves - Malakoff,IDFM:70584,48.81828945559893,2.2919742374890983,2,0,
472047,monomodalStopPlace:43214,IDFM:472047,43214,Vanves - Malakoff,IDFM:70584,48.81828945559893,2.2919742374890983,2,0,
43214,monomodalStopPlace:43214,IDFM:43214,43214,Vanves - Malakoff,IDFM:70584,48.81828945559893,2.2919742374890983,2,0,
47585,monomodalStopPlace:47585,IDFM:47585,47585,Mériel,IDFM:67065,49.07775311707399,2.205438463461229,5,0,
470900,monomodalStopPlace:47585,IDFM:470900,47585,Mériel,IDFM:67065,49.07775311707399,2.205438463461229,5,0,
470733,monomodalStopPlace:47585,IDFM:470733,47585,Mériel,IDFM:67065,49.07775311707399,2.205438463461229,5,0,
470910,monomodalStopPlace:43251,IDFM:470910,43251,Garges - Sarcelles,IDFM:65582,48.97632635843972,2.3899547555239407,4,0,SAR
471853,monomodalStopPlace:43251,IDFM:471853,43251,Garges - Sarcelles,IDFM:65582,48.97632635843972,2.3899547555239407,4,0,SAR
473018,monomodalStopPlace:43251,IDFM:473018,43251,Garges - Sarcelles,IDFM:65582,48.97632635843972,2.3899547555239407,4,0,SAR
43251,monomodalStopPlace:43251,IDFM:43251,43251,Garges - Sarcelles,IDFM:65582,48.97632635843972,2.3899547555239407,4,0,SAR
471477,monomodalStopPlace:411362,IDFM:471477,411362,Bueil,IDFM:411363,48.92527105599798,1.4434975696537509,,0,
411362,monomodalStopPlace:411362,IDFM:411362,411362,Bueil,IDFM:411363,48.92527105599798,1.4434975696537509,,0,
470928,monomodalStopPlace:411362,IDFM:470928,411362,Bueil,IDFM:411363,48.92527105599798,1.4434975696537509,,0,
411361,monomodalStopPlace:411362,IDFM:411361,411362,Bueil,IDFM:411363,48.92527105599798,1.4434975696537509,,0,
471161,monomodalStopPlace:411362,IDFM:471161,411362,Bueil,IDFM:411363,48.92527105599798,1.4434975696537509,,0,
470930,monomodalStopPlace:47964,IDFM:470930,47964,Vernouillet - Verneuil,IDFM:65691,48.981645855003116,1.9829377621754614,5,0,
47964,monomodalStopPlace:47964,IDFM:47964,47964,Vernouillet - Verneuil,IDFM:65691,48.981645855003116,1.9829377621754614,5,0,
471622,monomodalStopPlace:47964,IDFM:471622,47964,Vernouillet - Verneuil,IDFM:65691,48.981645855003116,1.9829377621754614,5,0,
470650,monomodalStopPlace:47964,IDFM:470650,47964,Vernouillet - Verneuil,IDFM:65691,48.981645855003116,1.9829377621754614,5,0,
472710,monomodalStopPlace:47964,IDFM:472710,47964,Vernouillet - Verneuil,IDFM:65691,48.981645855003116,1.9829377621754614,5,0,
